gene_id	gameto_4	gameto_5	sporo_2	sporo_3	sporo_4
gene:AT4G30720	1015	2028	1451	2496	2747
gene:AT4G30730	145	49	52	53	64
gene:AT4G30740	0	0	30	15	12
gene:AT4G30750	880	887	738	684	718
gene:AT4G30760	295	42	1023	1422	1541
gene:AT4G30770	0	0	0	1	0
gene:AT4G30780	192	122	835	791	753
gene:AT4G30790	484	1230	2139	1934	1924
gene:AT4G30800	150	40	179	287	330
gene:AT4G30810	0	34	998	1216	1213
gene:AT4G30820	433	48	170	282	277
gene:AT4G30825	406	277	719	1063	1146
gene:AT4G30830	1231	1083	26	45	39
gene:AT4G30840	1416	1182	220	256	273
gene:AT4G30845	36	170	149	215	233
gene:AT4G30850	184	153	831	544	471
gene:AT4G30860	0	0	191	154	179
gene:AT4G30870	832	750	137	138	135
gene:AT4G30880	0	0	0	0	0
gene:AT4G30890	387	1797	1359	1973	1974
gene:AT4G30900	0	1	563	584	596
gene:AT4G30910	603	718	1537	819	900
gene:AT4G30920	6447	7200	4653	4553	4810
gene:AT4G30930	1061	318	405	595	744
gene:AT4G30935	1002	1901	393	393	491
gene:AT4G30940	285	938	120	167	166
gene:AT4G30950	2449	1188	10410	15136	16408
gene:AT4G30960	954	1053	3260	3756	3159
gene:AT4G30970	6	7	2	0	1
gene:AT4G30980	157	332	28	58	72
gene:AT4G30990	3567	2927	1876	2363	2603
gene:AT4G30993	116	214	1479	1600	1643
gene:AT4G30996	57	32	1126	1027	1089
gene:AT4G31000	233	17	1261	925	929
gene:AT4G31010	725	148	334	373	407
gene:AT4G31020	2513	570	125	143	163
gene:AT4G31030	0	0	70	89	119
gene:AT4G31040	2617	1301	2548	3020	3493
gene:AT4G31050	1	0	457	491	520
gene:AT4G31060	144	248	257	280	296
gene:AT4G31070	216	31	90	72	118
gene:AT4G31073	0	9	30	26	55
gene:AT4G31080	295	0	1474	1418	1506
gene:AT4G31100	2	0	2	6	10
gene:AT4G31110	4	0	4	13	13
gene:AT4G31115	1926	96	553	636	700
gene:AT4G31120	2157	2735	924	1202	1396
gene:AT4G31130	796	317	626	715	748
gene:AT4G31140	0	0	471	513	531
gene:AT4G31150	1485	225	297	371	389
gene:AT4G31160	3893	1833	1189	1556	1513
gene:AT4G31170	120	43	2299	1883	1962
gene:AT4G31180	2441	2588	3227	3216	3515
gene:AT4G31196	0	5	0	0	0
gene:AT4G31200	1167	1160	475	648	611
gene:AT4G31210	2636	2259	1857	2472	2709
gene:AT4G31230	371	68	224	327	394
gene:AT4G31240	56	16	152	136	170
gene:AT4G31250	562	389	211	177	199
gene:AT4G31260	0	0	0	1	0
gene:AT4G31270	510	483	229	239	306
gene:AT4G31280	2	0	14	11	25
gene:AT4G31290	519	206	1889	2549	2769
gene:AT4G31300	22	218	2324	2581	2776
gene:AT4G31310	182	437	506	726	817
gene:AT4G31320	0	0	1	0	1
gene:AT4G31330	0	0	52	59	64
gene:AT4G31340	836	960	2885	3161	3360
gene:AT4G31350	760	287	494	611	655
gene:AT4G31351	0	0	17	23	25
gene:AT4G31354	0	0	40	35	37
gene:AT4G31355	0	0	15	9	9
gene:AT4G31360	345	0	114	202	188
gene:AT4G31370	208	74	3	2	2
gene:AT4G31380	0	0	1	1	0
gene:AT4G31390	722	782	1143	1216	1366
gene:AT4G31400	0	6	112	104	118
gene:AT4G31405	0	0	72	55	72
gene:AT4G31410	380	894	656	703	788
gene:AT4G31420	105	447	1045	970	1031
gene:AT4G31430	1503	86	651	897	976
gene:AT4G31440	88	0	139	188	204
gene:AT4G31441	0	0	30	34	50
gene:AT4G31450	794	288	737	680	749
gene:AT4G31460	686	540	432	497	559
gene:AT4G31470	0	0	0	2	0
gene:AT4G31480	2238	2425	5338	5046	5369
gene:AT4G31490	1410	1696	4792	4676	4922
gene:AT4G31500	2	0	10090	8469	7449
gene:AT4G31510	15	73	705	723	717
gene:AT4G31520	2768	1039	20	24	31
gene:AT4G31530	877	495	3178	3258	3579
gene:AT4G31540	718	495	567	459	594
gene:AT4G31550	594	1416	3570	2153	1857
gene:AT4G31560	0	206	954	1007	1032
gene:AT4G31570	3407	4107	2037	1860	1942
gene:AT4G31580	942	710	771	913	948
gene:AT4G31590	231	21	1093	1305	1273
gene:AT4G31600	308	305	281	368	429
gene:AT4G31610	16764	20418	2	2	1
gene:AT4G31615	719	177	3	13	5
gene:AT4G31620	459	79	76	85	101
gene:AT4G31630	213	43	1	0	0
gene:AT4G31640	0	0	4	3	1
gene:AT4G31650	0	0	302	240	282
gene:AT4G31660	0	0	2	0	2
gene:AT4G31670	199	63	520	451	490
gene:AT4G31680	0	1	1	3	5
gene:AT4G31685	0	8	0	0	0
gene:AT4G31690	0	0	1	1	0
gene:AT4G31700	3081	2058	6086	9759	11077
gene:AT4G31710	400	0	0	1	1
gene:AT4G31715	3	0	20	25	17
gene:AT4G31720	349	400	835	1074	1047
gene:AT4G31730	6	78	14	17	21
gene:AT4G31740	0	0	1	4	5
gene:AT4G31750	3	11	465	444	508
gene:AT4G31760	0	0	3	0	2
gene:AT4G31770	176	428	437	411	510
gene:AT4G31780	150	70	3239	3764	3732
gene:AT4G31790	2079	302	565	682	691
gene:AT4G31800	214	0	6566	3325	2212
gene:AT4G31805	45	1	27	84	159
gene:AT4G31810	1392	865	403	641	669
gene:AT4G31820	0	2	1614	1461	1129
gene:AT4G31830	0	0	0	0	1
gene:AT4G31840	0	0	163	448	462
gene:AT4G31850	1361	566	1629	2137	2376
gene:AT4G31860	4	6	1055	1127	1051
gene:AT4G31870	11	1	64	94	85
gene:AT4G31875	0	0	31	36	28
gene:AT4G31880	1719	2106	1783	1894	2003
gene:AT4G31890	571	237	213	162	164
gene:AT4G31900	9	14	4	7	5
gene:AT4G31910	0	0	20	43	51
gene:AT4G31920	616	557	604	487	517
gene:AT4G31930	250	139	123	158	180
gene:AT4G31940	1	0	0	1	0
gene:AT4G31950	0	0	13	10	9
gene:AT4G31960	1	11	0	2	0
gene:AT4G31970	0	0	0	1	2
gene:AT4G31980	808	2341	557	497	581
gene:AT4G31985	96	16	1892	2954	3342
gene:AT4G31990	2993	1211	4890	5626	6282
gene:AT4G32000	177	24	162	244	234
gene:AT4G32010	621	594	1120	1168	1228
gene:AT4G32020	10	56	21242	11589	12207
gene:AT4G32030	253	466	1525	1123	1205
gene:AT4G32040	969	754	992	791	892
gene:AT4G32050	180	880	381	381	420
gene:AT4G32060	1077	2231	13622	10111	10688
gene:AT4G32070	347	1023	713	805	713
gene:AT4G32080	0	1	1	1	1
gene:AT4G32090	123	23	0	0	0
gene:AT4G32100	0	0	0	0	0
gene:AT4G32105	17	59	0	0	0
gene:AT4G32110	101	26	0	1	1
gene:AT4G32120	1353	326	365	422	457
gene:AT4G32130	60	138	699	901	1012
gene:AT4G32140	991	409	506	512	558
gene:AT4G32150	79	623	2241	1490	1305
gene:AT4G32160	4249	1088	996	979	1104
gene:AT4G32170	0	0	2	0	0
gene:AT4G32175	44	124	200	272	350
gene:AT4G32180	140	1255	2218	1924	2057
gene:AT4G32190	2011	921	2148	2159	2358
gene:AT4G32200	2	5	375	212	205
gene:AT4G32208	441	297	63	68	77
gene:AT4G32210	2411	1989	1484	1839	1865
gene:AT4G32230	0	5	1	0	0
gene:AT4G32240	23	110	592	747	687
gene:AT4G32250	1170	1582	717	872	942
gene:AT4G32260	336	672	19890	22198	22411
gene:AT4G32270	3	0	202	267	278
gene:AT4G32272	168	309	340	385	393
gene:AT4G32280	0	0	316	107	77
gene:AT4G32285	471	383	3117	2467	2558
gene:AT4G32290	108	327	129	126	150
gene:AT4G32295	417	12	85	107	108
gene:AT4G32300	253	0	1657	1267	1329
gene:AT4G32320	831	33	505	650	735
gene:AT4G32330	621	946	3054	3428	3577
gene:AT4G32340	0	0	3277	1066	1347
gene:AT4G32342	0	0	4	3	5
gene:AT4G32350	1030	101	556	369	405
gene:AT4G32360	827	472	408	417	453
gene:AT4G32370	0	0	1	0	0
gene:AT4G32375	833	515	0	0	0
gene:AT4G32380	0	0	3	0	0
gene:AT4G32390	682	476	1648	1754	1890
gene:AT4G32400	82	255	551	743	819
gene:AT4G32410	4	5	16908	11710	11689
gene:AT4G32420	3851	732	1339	1609	1701
gene:AT4G32430	273	141	47	58	78
gene:AT4G32440	550	398	581	609	589
gene:AT4G32450	605	21	114	169	186
gene:AT4G32460	118	0	876	1005	892
gene:AT4G32470	656	227	2289	2599	2693
gene:AT4G32480	46	0	737	262	269
gene:AT4G32490	0	0	0	0	2
gene:AT4G32500	5113	3272	6	1	1
gene:AT4G32510	273	223	5	6	6
gene:AT4G32520	340	712	1964	2386	2564
gene:AT4G32530	907	1823	1816	1706	1726
gene:AT4G32535	1	102	12	38	31
gene:AT4G32540	29	86	0	1	0
gene:AT4G32551	3270	4168	2082	2362	2378
gene:AT4G32560	298	577	604	984	921
gene:AT4G32570	16	216	1300	2408	2242
gene:AT4G32580	2	0	2	1	1
gene:AT4G32590	732	142	1773	2502	2527
gene:AT4G32600	802	710	1034	944	982
gene:AT4G32605	91	52	269	328	360
gene:AT4G32610	3132	2228	642	919	960
gene:AT4G32620	1385	911	1385	1324	1305
gene:AT4G32630	8	2	5	4	1
gene:AT4G32640	2054	1576	2688	2526	2501
gene:AT4G32650	30	3	84	82	85
gene:AT4G32660	1058	537	988	1437	1466
gene:AT4G32670	574	1176	384	386	313
gene:AT4G32680	405	44	441	437	446
gene:AT4G32690	1083	253	131	143	109
gene:AT4G32700	1488	730	521	601	579
gene:AT4G32710	1110	978	201	338	356
gene:AT4G32714	0	2	2	1	0
gene:AT4G32717	1	0	1	4	4
gene:AT4G32720	2110	2519	1166	1673	1806
gene:AT4G32730	366	493	789	902	1018
gene:AT4G32750	2	0	372	385	393
gene:AT4G32760	1184	1597	3109	2626	2586
gene:AT4G32770	1013	663	233	423	445
gene:AT4G32780	2	0	13	28	23
gene:AT4G32790	117	95	468	340	329
gene:AT4G32800	2	0	446	348	359
gene:AT4G32810	1	0	8	13	18
gene:AT4G32820	5765	951	1073	1040	1023
gene:AT4G32830	389	3	91	216	267
gene:AT4G32840	534	1123	247	397	445
gene:AT4G32850	2778	1460	2318	2412	2519
gene:AT4G32860	7	225	2	0	2
gene:AT4G32870	649	529	98	109	127
gene:AT4G32880	5	58	567	959	948
gene:AT4G32890	0	0	74	119	84
gene:AT4G32900	589	270	471	716	810
gene:AT4G32910	802	1150	860	950	1045
gene:AT4G32915	156	109	955	1384	1647
gene:AT4G32920	473	116	663	882	888
gene:AT4G32930	214	298	699	830	895
gene:AT4G32940	222	13	4573	2612	2284
gene:AT4G32950	2	0	28	89	95
gene:AT4G32960	362	296	394	417	467
gene:AT4G32970	50	2	322	406	403
gene:AT4G32980	0	0	300	452	497
gene:AT4G32990	1	12	22	32	29
gene:AT4G33000	7	80	641	1094	1059
gene:AT4G33010	5297	2279	21012	28705	27793
gene:AT4G33020	0	0	0	2	1
gene:AT4G33030	1952	1980	2375	3044	3320
gene:AT4G33040	0	0	43	34	36
gene:AT4G33050	23	21	13916	8666	6969
gene:AT4G33060	924	765	808	880	1004
gene:AT4G33070	1959	1198	14	12	12
gene:AT4G33080	87	24	1509	1880	1803
gene:AT4G33090	2689	2322	4869	4796	5127
gene:AT4G33100	367	230	211	344	349
gene:AT4G33110	2299	1903	1200	1882	1871
gene:AT4G33120	201	256	85	81	27
gene:AT4G33130	1287	1232	36	78	82
gene:AT4G33140	1545	1321	231	309	341
gene:AT4G33145	14	5	0	0	1
gene:AT4G33150	625	278	466	680	709
gene:AT4G33160	5	0	62	129	148
gene:AT4G33170	8	37	58	65	87
gene:AT4G33180	31	81	355	445	483
gene:AT4G33200	374	272	1415	1639	1769
gene:AT4G33210	1512	1572	2519	2214	2429
gene:AT4G33220	0	0	4894	2324	2136
gene:AT4G33230	0	0	4	3	2
gene:AT4G33240	540	2	2002	1902	1898
gene:AT4G33250	1672	821	2419	3284	3346
gene:AT4G33260	1179	1341	124	417	526
gene:AT4G33270	4932	4698	201	681	840
gene:AT4G33280	143	358	11	22	22
gene:AT4G33290	42	0	27	1	25
gene:AT4G33300	249	269	7007	5718	6148
gene:AT4G33310	0	11	242	173	174
gene:AT4G33320	9	45	16	25	18
gene:AT4G33330	0	1	27	41	70
gene:AT4G33350	250	41	1258	1473	1585
gene:AT4G33355	2	2	24	30	51
gene:AT4G33360	323	920	1000	960	1094
gene:AT4G33370	81	23	6	1	1
gene:AT4G33380	74	54	1411	1611	1703
gene:AT4G33390	46	0	5	2	3
gene:AT4G33400	1	8	219	392	430
gene:AT4G33410	210	1011	426	482	543
gene:AT4G33420	124	2	133	176	147
gene:AT4G33430	272	327	2754	1987	2001
gene:AT4G33440	558	1029	94	147	154
gene:AT4G33450	0	0	1	1	0
gene:AT4G33460	756	241	433	561	661
gene:AT4G33465	1	114	42	23	22
gene:AT4G33467	2	135	46	35	24
gene:AT4G33470	1481	14	1250	1438	1629
gene:AT4G33480	320	20	1494	1272	1390
gene:AT4G33490	434	49	997	493	589
gene:AT4G33495	187	401	260	331	343
gene:AT4G33500	1706	371	2835	2785	2969
gene:AT4G33510	2694	1491	7190	5793	6500
gene:AT4G33520	1513	1096	1860	2521	2604
gene:AT4G33530	2733	2514	2405	2091	2156
gene:AT4G33540	427	272	778	839	669
gene:AT4G33550	1	0	5	4	5
gene:AT4G33560	0	0	21	24	37
gene:AT4G33565	0	0	773	495	464
gene:AT4G33580	47	60	1363	1794	1678
gene:AT4G33585	2	0	44	57	44
gene:AT4G33590	0	0	0	1	0
gene:AT4G33600	0	0	1	0	0
gene:AT4G33610	0	0	0	1	0
gene:AT4G33620	433	81	368	333	382
gene:AT4G33625	45	66	2530	1876	1879
gene:AT4G33630	1349	1083	2711	2772	2926
gene:AT4G33640	2	13	857	785	829
gene:AT4G33650	963	161	1271	1308	1369
gene:AT4G33660	43	0	103	150	166
gene:AT4G33666	495	0	569	702	660
gene:AT4G33670	756	628	1315	1472	1521
gene:AT4G33680	1120	756	3348	4632	5260
gene:AT4G33690	497	464	259	222	277
gene:AT4G33700	216	669	940	714	773
gene:AT4G33710	0	0	0	0	0
gene:AT4G33720	0	0	0	0	1
gene:AT4G33730	0	0	0	0	0
gene:AT4G33735	0	0	0	0	0
gene:AT4G33740	1	10	1064	842	806
gene:AT4G33760	930	1947	1209	1853	1876
gene:AT4G33770	1	24	174	315	366
gene:AT4G33780	369	34	523	464	495
gene:AT4G33790	0	0	344	129	161
gene:AT4G33800	0	0	4	3	1
gene:AT4G33810	0	1	110	192	232
gene:AT4G33820	13	149	1	2	2
gene:AT4G33830	2392	588	0	0	0
gene:AT4G33840	150	45	2	2	1
gene:AT4G33860	13	4	5	1	1
gene:AT4G33865	136	349	2317	3493	3874
gene:AT4G33870	300	2303	1	0	1
gene:AT4G33880	0	0	1	1	0
gene:AT4G33885	42	45	1	0	2
gene:AT4G33890	1364	429	505	553	642
gene:AT4G33900	0	0	0	0	0
gene:AT4G33905	304	190	12	10	8
gene:AT4G33910	1182	668	1292	905	977
gene:AT4G33920	5244	1804	7888	2498	2900
gene:AT4G33925	0	0	49	83	76
gene:AT4G33930	418	6	16	4	6
gene:AT4G33940	0	310	749	663	668
gene:AT4G33945	480	376	744	731	762
gene:AT4G33950	192	217	419	493	514
gene:AT4G33960	0	0	261	172	214
gene:AT4G33970	44	0	27	12	15
gene:AT4G33980	53	17	2512	990	1515
gene:AT4G33985	17	102	375	186	258
gene:AT4G33990	1537	889	87	113	133
gene:AT4G34000	431	316	634	713	770
gene:AT4G34020	776	176	1012	1307	1483
gene:AT4G34030	207	145	1485	1754	1829
gene:AT4G34040	1045	1764	1322	1350	1521
gene:AT4G34050	4	837	6037	7523	7458
gene:AT4G34060	1	0	126	212	204
gene:AT4G34070	219	278	578	578	601
gene:AT4G34080	17	97	30	25	23
gene:AT4G34090	1169	305	1369	1924	2004
gene:AT4G34100	4745	3115	4954	3734	3893
gene:AT4G34110	5305	4478	10469	12736	13607
gene:AT4G34120	19	297	5421	4530	4579
gene:AT4G34131	867	326	165	152	118
gene:AT4G34135	3158	1255	485	439	378
gene:AT4G34138	799	280	1043	906	823
gene:AT4G34139	547	48	504	422	397
gene:AT4G34140	1120	1690	674	745	806
gene:AT4G34150	8391	5956	15450	7825	7772
gene:AT4G34160	335	39	235	681	726
gene:AT4G34170	0	0	0	0	0
gene:AT4G34180	452	266	3119	1988	1813
gene:AT4G34190	17	0	5235	6905	7533
gene:AT4G34200	746	1931	1579	3345	2667
gene:AT4G34210	32	0	8	2	0
gene:AT4G34215	62	1	642	729	733
gene:AT4G34220	267	25	1958	2835	2821
gene:AT4G34230	3670	5638	452	764	681
gene:AT4G34240	1348	1083	2022	2562	2714
gene:AT4G34250	0	0	461	568	689
gene:AT4G34260	1564	200	3701	3586	3981
gene:AT4G34265	341	9	504	711	797
gene:AT4G34270	1742	649	705	746	814
gene:AT4G34280	187	504	741	809	856
gene:AT4G34290	208	206	715	1370	1628
gene:AT4G34300	54	46	0	1	1
gene:AT4G34310	2313	836	594	740	708
gene:AT4G34320	1	20	12	18	20
gene:AT4G34330	129	0	1	3	0
gene:AT4G34340	2	176	184	184	235
gene:AT4G34345	2	41	87	103	130
gene:AT4G34350	821	1018	7775	11690	11936
gene:AT4G34360	0	43	75	102	144
gene:AT4G34370	224	603	807	826	845
gene:AT4G34380	0	0	61	39	46
gene:AT4G34390	24	277	5421	2434	2284
gene:AT4G34400	4	5	71	23	30
gene:AT4G34410	625	276	4862	101	112
gene:AT4G34412	37	81	814	267	332
gene:AT4G34419	333	0	1	0	0
gene:AT4G34420	4	1	30	58	35
gene:AT4G34430	2278	1432	1324	1216	1308
gene:AT4G34440	832	742	1	3	2
gene:AT4G34450	6694	2740	9898	9059	9554
gene:AT4G34460	835	427	3039	2212	2132
gene:AT4G34470	16	1	8	1	2
gene:AT4G34480	2080	861	2632	1992	1952
gene:AT4G34490	86	203	1933	2003	2002
gene:AT4G34500	0	0	349	438	460
gene:AT4G34510	0	4	4	19	19
gene:AT4G34520	0	0	0	0	1
gene:AT4G34530	23	0	848	589	595
gene:AT4G34540	843	71	1231	918	930
gene:AT4G34550	0	1	7	15	18
gene:AT4G34555	377	175	406	584	625
gene:AT4G34560	1	1	256	497	411
gene:AT4G34570	490	939	553	640	724
gene:AT4G34580	0	0	142	170	181
gene:AT4G34590	163	66	360	306	332
gene:AT4G34600	0	0	25	6	7
gene:AT4G34610	0	0	411	803	703
gene:AT4G34620	617	164	9524	14721	15932
gene:AT4G34630	5	42	493	390	418
gene:AT4G34640	221	380	1764	2139	2155
gene:AT4G34650	7	0	182	210	185
gene:AT4G34660	1203	1158	811	766	762
gene:AT4G34670	3752	2581	6286	9095	10298
gene:AT4G34680	1	0	236	307	325
gene:AT4G34690	0	0	0	1	0
gene:AT4G34700	238	126	2049	2530	2745
gene:AT4G34710	466	416	6588	4092	3273
gene:AT4G34720	1383	1400	2892	3420	3499
gene:AT4G34730	128	25	904	1666	1757
gene:AT4G34740	918	721	1555	2052	2224
gene:AT4G34750	50	93	210	289	411
gene:AT4G34760	0	0	443	688	794
gene:AT4G34770	0	0	163	295	219
gene:AT4G34780	0	0	0	0	1
gene:AT4G34790	3	0	279	375	282
gene:AT4G34800	0	0	13	15	22
gene:AT4G34810	0	0	24	16	12
gene:AT4G34830	1700	1341	4008	5324	5685
gene:AT4G34840	433	108	276	270	291
gene:AT4G34850	905	28	2	3	4
gene:AT4G34860	1264	2593	93	127	157
gene:AT4G34870	363	278	5555	7091	7661
gene:AT4G34880	116	16	9	10	10
gene:AT4G34881	10	78	721	834	1030
gene:AT4G34890	1538	2020	1899	1848	1736
gene:AT4G34900	172	325	993	1292	1316
gene:AT4G34910	468	249	650	708	891
gene:AT4G34920	73	5	1588	1314	1255
gene:AT4G34930	4	0	103	109	99
gene:AT4G34940	0	339	2	13	9
gene:AT4G34950	348	359	8260	4659	5765
gene:AT4G34960	1428	826	538	598	650
gene:AT4G34970	160	181	40	54	44
gene:AT4G34980	414	1	1441	1909	1746
gene:AT4G34990	0	0	31	59	75
gene:AT4G35000	279	256	3518	3698	3746
gene:AT4G35010	0	0	10	17	16
gene:AT4G35020	3	59	542	710	771
gene:AT4G35025	0	0	3	2	3
gene:AT4G35030	0	0	103	130	161
gene:AT4G35040	57	380	802	824	992
gene:AT4G35050	450	696	262	276	345
gene:AT4G35060	0	0	79	53	36
gene:AT4G35070	633	235	103	216	218
gene:AT4G35080	10	41	566	857	859
gene:AT4G35090	534	770	7996	12886	12156
gene:AT4G35100	0	0	10560	11578	10886
gene:AT4G35110	2460	834	533	499	393
gene:AT4G35120	0	0	1	0	1
gene:AT4G35130	210	157	55	55	85
gene:AT4G35140	1507	503	429	403	442
gene:AT4G35150	0	0	0	1	0
gene:AT4G35160	0	0	3	19	3
gene:AT4G35165	6144	687	0	2	1
gene:AT4G35170	9	3	8	16	17
gene:AT4G35180	678	355	486	519	133
gene:AT4G35190	0	1	1	9	6
gene:AT4G35200	0	0	0	0	0
gene:AT4G35210	1	0	0	0	0
gene:AT4G35220	688	420	777	757	798
gene:AT4G35230	2588	663	2042	2231	2255
gene:AT4G35240	1219	1306	777	876	967
gene:AT4G35250	33	155	2732	4695	4804
gene:AT4G35260	691	925	2026	1974	2085
gene:AT4G35270	359	272	514	592	589
gene:AT4G35280	0	0	0	0	0
gene:AT4G35290	630	43	172	226	230
gene:AT4G35295	0	0	8	8	3
gene:AT4G35300	2771	1537	1185	1441	1562
gene:AT4G35310	0	1	6836	5427	5179
gene:AT4G35320	57	0	299	293	258
gene:AT4G35335	847	242	612	713	788
gene:AT4G35350	269	0	512	1034	1187
gene:AT4G35360	728	347	1184	1058	1143
gene:AT4G35370	710	160	1	4	2
gene:AT4G35375	1	0	0	1	0
gene:AT4G35380	3775	1677	30	47	57
gene:AT4G35390	111	151	2	4	7
gene:AT4G35410	307	14	366	348	360
gene:AT4G35420	31	6	238	234	269
gene:AT4G35430	299	127	215	298	328
gene:AT4G35440	562	605	1108	1226	1309
gene:AT4G35450	1042	445	8379	9439	10313
gene:AT4G35460	308	600	643	780	823
gene:AT4G35470	5	0	1613	1342	1417
gene:AT4G35480	0	0	909	188	190
gene:AT4G35485	0	0	576	119	98
gene:AT4G35490	39	109	531	648	637
gene:AT4G35500	1350	330	163	146	166
gene:AT4G35510	28	1	439	392	402
gene:AT4G35519	0	0	0	0	1
gene:AT4G35520	0	0	35	31	45
gene:AT4G35530	423	0	160	203	212
gene:AT4G35540	578	541	205	208	192
gene:AT4G35550	1	36	304	459	494
gene:AT4G35560	4174	4537	442	575	650
gene:AT4G35570	12	16	1032	1339	1489
gene:AT4G35580	66	0	933	938	1005
gene:AT4G35590	0	1	29	31	35
gene:AT4G35600	81	173	1090	841	916
gene:AT4G35610	0	0	0	0	1
gene:AT4G35620	95	9	37	129	156
gene:AT4G35630	627	775	1100	1478	982
gene:AT4G35640	715	541	35	45	50
gene:AT4G35650	1115	703	1	0	0
gene:AT4G35655	0	1	43	1	4
gene:AT4G35660	0	0	1	0	0
gene:AT4G35670	0	1	1	1	0
gene:AT4G35680	0	0	1	0	0
gene:AT4G35685	0	154	43	31	38
gene:AT4G35690	0	0	0	0	0
gene:AT4G35700	0	0	0	0	1
gene:AT4G35710	0	0	1	0	1
gene:AT4G35720	0	0	6	7	3
gene:AT4G35725	631	445	0	0	0
gene:AT4G35730	1439	569	146	356	391
gene:AT4G35733	293	0	0	0	0
gene:AT4G35740	1736	922	321	394	416
gene:AT4G35750	2	461	2640	2065	1863
gene:AT4G35760	775	204	1322	1668	1816
gene:AT4G35770	0	0	2909	1476	1361
gene:AT4G35780	4325	4631	1157	1284	1248
gene:AT4G35783	7	42	18	16	27
gene:AT4G35785	1245	176	776	1014	1129
gene:AT4G35790	284	201	3772	2903	3075
gene:AT4G35800	5611	4404	5411	4786	4950
gene:AT4G35810	1	0	0	1	0
gene:AT4G35820	0	0	0	0	1
gene:AT4G35830	10186	4372	18232	14065	13133
gene:AT4G35840	30	10	191	269	301
gene:AT4G35850	1631	402	946	1134	1307
gene:AT4G35860	257	514	1081	1057	1152
gene:AT4G35870	17	475	418	405	427
gene:AT4G35880	1339	951	379	596	606
gene:AT4G35890	2432	1540	1179	1489	1377
gene:AT4G35900	2	111	63	173	161
gene:AT4G35905	1	107	198	251	291
gene:AT4G35910	414	953	386	458	482
gene:AT4G35920	308	36	1238	1997	2084
gene:AT4G35930	126	1	319	322	369
gene:AT4G35940	222	471	815	679	743
gene:AT4G35950	184	536	628	976	1113
gene:AT4G35970	0	0	92	178	168
gene:AT4G35980	414	12	318	395	388
gene:AT4G35985	126	93	1248	216	284
gene:AT4G35987	916	308	336	284	361
gene:AT4G36000	0	0	10	2	3
gene:AT4G36010	3	9	734	553	645
gene:AT4G36020	372	115	767	858	939
gene:AT4G36030	26	206	1091	687	658
gene:AT4G36040	1	0	5783	4402	4453
gene:AT4G36050	138	230	379	491	532
gene:AT4G36060	202	53	20	27	31
gene:AT4G36070	639	78	2	4	5
gene:AT4G36080	6032	5780	1299	1505	1662
gene:AT4G36090	166	23	734	637	758
gene:AT4G36100	51	0	12	10	7
gene:AT4G36105	0	15	15	57	67
gene:AT4G36110	0	0	99	58	47
gene:AT4G36120	1093	2157	122	142	188
gene:AT4G36130	1802	868	2416	3551	3934
gene:AT4G36140	947	560	1179	1427	1631
gene:AT4G36150	1746	1289	851	648	797
gene:AT4G36160	0	0	28	54	54
gene:AT4G36170	1	1	6	2	9
gene:AT4G36180	764	1811	311	482	461
gene:AT4G36190	0	106	1145	1420	1387
gene:AT4G36195	6	8	1773	1869	1894
gene:AT4G36210	1149	1437	2702	2298	2551
gene:AT4G36220	83	175	2251	2299	2049
gene:AT4G36230	1	1	84	138	130
gene:AT4G36240	0	0	105	121	129
gene:AT4G36250	0	1	3586	3626	3805
gene:AT4G36260	0	0	11	40	49
gene:AT4G36270	2114	1754	166	293	269
gene:AT4G36280	1780	1001	429	410	400
gene:AT4G36290	1498	438	557	559	636
gene:AT4G36350	0	0	2	5	1
gene:AT4G36360	120	141	3095	4543	4664
gene:AT4G36370	0	0	0	0	1
gene:AT4G36380	12	7	70	74	65
gene:AT4G36390	645	542	2737	3520	3849
gene:AT4G36400	272	342	694	728	838
gene:AT4G36410	5	148	366	595	552
gene:AT4G36420	186	287	644	691	816
gene:AT4G36430	0	0	10	7	13
gene:AT4G36440	297	260	777	917	956
gene:AT4G36450	43	176	48	38	28
gene:AT4G36460	0	0	1	1	1
gene:AT4G36470	0	0	95	109	136
gene:AT4G36480	1461	670	1276	1333	1326
gene:AT4G36490	2	53	10	1	2
gene:AT4G36500	0	0	8949	3631	3312
gene:AT4G36510	4	44	0	2	2
gene:AT4G36515	46	20	267	275	341
gene:AT4G36520	9857	8145	1485	1323	1380
gene:AT4G36530	1612	505	1684	1699	1785
gene:AT4G36540	0	0	3822	3404	3847
gene:AT4G36550	0	5	2656	1346	1306
gene:AT4G36560	0	0	1	0	0
gene:AT4G36570	0	0	393	341	262
gene:AT4G36580	23	28	116	158	203
gene:AT4G36590	0	0	0	1	0
gene:AT4G36600	0	1	2	1	0
gene:AT4G36610	7	0	0	0	0
gene:AT4G36620	0	0	5	17	26
gene:AT4G36630	2575	939	1431	1302	1349
gene:AT4G36640	24	131	329	504	443
gene:AT4G36650	2740	4568	674	476	511
gene:AT4G36660	26	83	644	612	689
gene:AT4G36670	7	323	7050	4461	4499
gene:AT4G36680	281	885	417	505	604
gene:AT4G36690	3841	2393	2734	3742	3782
gene:AT4G36700	523	7	0	2	11
gene:AT4G36710	1058	185	280	279	323
gene:AT4G36720	299	167	879	839	912
gene:AT4G36730	354	135	2761	2684	2794
gene:AT4G36740	4	1	2	1	1
gene:AT4G36750	382	91	670	588	616
