TRINITY_DN0_c0_g1	GO:0004674,GO:0004709,GO:0005524,GO:0005737,GO:0007346,GO:0010098,GO:0010103,GO:0010229,GO:0023014,GO:0031098,GO:0032147,GO:0040008
TRINITY_DN9595_c0_g3	GO:0005576,GO:0005618,GO:0006949,GO:0009664,GO:0016020
TRINITY_DN9596_c0_g1	GO:0003824,GO:0005634,GO:0006281,GO:0009585
TRINITY_DN9598_c0_g1	GO:0005509,GO:0009507,GO:0009543,GO:0009579,GO:0009654,GO:0015979,GO:0019898,GO:0031977
TRINITY_DN959_c0_g1	GO:0005811,GO:0006694,GO:0016021,GO:0016491,GO:0070524
TRINITY_DN95_c0_g1	GO:0000139,GO:0005768,GO:0005789,GO:0005794,GO:0005802,GO:0008168,GO:0008757,GO:0016021,GO:0032259
TRINITY_DN9601_c0_g1	GO:0005985,GO:0016157
TRINITY_DN9603_c0_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021
TRINITY_DN9603_c1_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021
TRINITY_DN9603_c2_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021
TRINITY_DN9604_c0_g1	GO:0001666,GO:0003677,GO:0005634,GO:0005654,GO:0006351,GO:0006355,GO:0006974,GO:0006979,GO:0009617,GO:0009620,GO:0009624,GO:0009733,GO:0009793,GO:0009908,GO:0009909,GO:0010272,GO:0030154,GO:0046898,GO:0046982,GO:0047484,GO:0048467,GO:0048481,GO:0060090,GO:0071217,GO:1901001
TRINITY_DN9606_c0_g1	GO:0004675,GO:0005524,GO:0005768,GO:0005886,GO:0006898,GO:0007178,GO:0010008,GO:0010359,GO:0016020,GO:0016021,GO:0016045,GO:0042742,GO:0052544
TRINITY_DN9607_c0_g1	GO:0004096,GO:0005618,GO:0005737,GO:0005739,GO:0005773,GO:0005777,GO:0005886,GO:0006979,GO:0006995,GO:0009409,GO:0009416,GO:0009506,GO:0009507,GO:0009514,GO:0009570,GO:0009941,GO:0009970,GO:0016020,GO:0016036,GO:0020037,GO:0022626,GO:0042542,GO:0042744,GO:0046686,GO:0046872,GO:0048046,GO:0050897,GO:0098869
TRINITY_DN960_c0_g1	GO:0008153,GO:0008696,GO:0009507,GO:0009570,GO:0046654,GO:0047810
TRINITY_DN9611_c0_g1	GO:0004454,GO:0005524,GO:0005634,GO:0005737,GO:0006000,GO:0046835,GO:0061624,GO:0061625,GO:0070062,GO:0070873
TRINITY_DN9612_c0_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
TRINITY_DN9612_c0_g2	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
TRINITY_DN9614_c0_g1	GO:0004722,GO:0046872
TRINITY_DN9620_c0_g1	GO:0006526,GO:0008777,GO:0046872
TRINITY_DN9623_c0_g1	GO:0004521,GO:0004674,GO:0005524,GO:0005783,GO:0006351,GO:0006355,GO:0006397,GO:0006987,GO:0008380,GO:0009751,GO:0009816,GO:0016021,GO:0030968,GO:0042406,GO:0046777,GO:0046872,GO:0090502
TRINITY_DN9625_c0_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021
TRINITY_DN9626_c0_g1	GO:0000209,GO:0004842,GO:0005886,GO:0008270,GO:0009626,GO:0016021,GO:0016874,GO:0034052,GO:0042787,GO:0043161,GO:0061630
TRINITY_DN9627_c0_g1	GO:0005739,GO:0009507,GO:0009536,GO:0009658,GO:0009707,GO:0009941,GO:0016020
TRINITY_DN9628_c0_g1	GO:0000287,GO:0004765,GO:0005524,GO:0009073,GO:0009423,GO:0009507,GO:0009536,GO:0019632
TRINITY_DN962_c0_g1	GO:0005739,GO:0005743,GO:0016021,GO:0051205
TRINITY_DN9630_c0_g1	GO:0003723,GO:0004525,GO:0006396
TRINITY_DN9632_c0_g1	GO:0006006,GO:0009507,GO:0019253,GO:0047100,GO:0050661,GO:0051287
TRINITY_DN9635_c0_g1	GO:0003993,GO:0005576,GO:0016311,GO:0046872
TRINITY_DN9636_c0_g1	GO:0005777,GO:0006631,GO:0016874
TRINITY_DN963_c0_g1	GO:0000166,GO:0000381,GO:0003729,GO:0005654,GO:0005681,GO:0005737,GO:0006397,GO:0008380,GO:0016607,GO:0042981,GO:0044822
TRINITY_DN9642_c0_g1	GO:0003735,GO:0005739,GO:0005743,GO:0006412,GO:0009507,GO:0009536,GO:0009706,GO:0009941,GO:0016021,GO:0055085
TRINITY_DN9643_c0_g1	GO:0004029,GO:0005524,GO:0005739,GO:0005759,GO:0005829,GO:0009507,GO:0009699,GO:0046686,GO:0050269
TRINITY_DN9644_c0_g1	GO:0009570,GO:0019843,GO:0044238
TRINITY_DN9646_c0_g1	GO:0003735,GO:0005509,GO:0005618,GO:0005886,GO:0006412,GO:0009506,GO:0009507,GO:0009534,GO:0009543,GO:0009570,GO:0009579,GO:0009654,GO:0009735,GO:0015979,GO:0019898,GO:0022625,GO:0022626,GO:0031977
TRINITY_DN9647_c0_g1	GO:0005739,GO:0008137,GO:0048038,GO:0051287,GO:0070469
TRINITY_DN9648_c0_g1	GO:0005634,GO:0006970,GO:0016567,GO:0042631,GO:0071472
TRINITY_DN964_c0_g1	GO:0005886,GO:0015171,GO:0015297,GO:0016020,GO:0016021
TRINITY_DN9651_c0_g1	GO:0004167,GO:0005615,GO:0050178
TRINITY_DN9655_c0_g1	GO:0005524,GO:0006952,GO:0043531
TRINITY_DN9656_c0_g1	GO:0003735,GO:0005215,GO:0005347,GO:0005509,GO:0005739,GO:0005743,GO:0006412,GO:0006839,GO:0010941,GO:0015867,GO:0016021,GO:0034599,GO:0055085,GO:0071277
TRINITY_DN9657_c0_g1	GO:0005215,GO:0016021,GO:0042128
TRINITY_DN9658_c0_g1	GO:0005886,GO:0006950,GO:0016208
TRINITY_DN9659_c0_g1	GO:0009813,GO:0043231,GO:0052696,GO:0080043,GO:0080044
TRINITY_DN9659_c1_g1	GO:0042802,GO:0050275
TRINITY_DN9659_c1_g2	GO:0047893
TRINITY_DN9661_c0_g1	GO:0003677,GO:0005634,GO:0006357,GO:0006366,GO:0007165,GO:0016568,GO:0019079,GO:0042393,GO:0043292,GO:0044822,GO:2000779,GO:2001032
TRINITY_DN9663_c0_g1	GO:0005886,GO:0006865,GO:0009734,GO:0015293,GO:0016021
TRINITY_DN9664_c0_g1	GO:0004842,GO:0016874
TRINITY_DN9665_c0_g1	GO:0002155,GO:0002353,GO:0003085,GO:0004185,GO:0005764,GO:0006508,GO:0008239,GO:0042593,GO:0043535,GO:0045178,GO:0060055,GO:0070062,GO:0097009,GO:2000377
TRINITY_DN9668_c0_g1	GO:0001561,GO:0004601,GO:0006629,GO:0006979,GO:0008219,GO:0009626,GO:0009627,GO:0009737,GO:0009751,GO:0012511,GO:0016702,GO:0020037,GO:0031408,GO:0034614,GO:0042742,GO:0046872,GO:0050832,GO:0071446,GO:0071732,GO:1902609
TRINITY_DN9669_c0_g1	GO:0000922,GO:0004076,GO:0005634,GO:0005814,GO:0007052,GO:0008270,GO:0009102,GO:0021987,GO:0022008,GO:0051537,GO:0051539,GO:0097150
TRINITY_DN9670_c0_g1	GO:0000028,GO:0003735,GO:0006412,GO:0022627
TRINITY_DN9671_c0_g1	GO:0008236,GO:0009543
TRINITY_DN9672_c0_g1	GO:0003849,GO:0009073,GO:0009423,GO:0009507
TRINITY_DN9673_c0_g1	GO:0006810,GO:0016021
TRINITY_DN9674_c0_g1	GO:0015594,GO:0015847,GO:0019808,GO:0030288
TRINITY_DN9676_c0_g1	GO:0004222,GO:0005737,GO:0046872
TRINITY_DN9677_c0_g1	GO:0004252,GO:0005618,GO:0006508,GO:0008236,GO:0010037,GO:0048046,GO:2000038,GO:2000122
TRINITY_DN9679_c0_g1	GO:0000175,GO:0000176,GO:0000177,GO:0000467,GO:0005634,GO:0005737,GO:0017091,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0043928,GO:0071028,GO:0071035,GO:0071038,GO:0071042
TRINITY_DN967_c0_g1	GO:0003725
TRINITY_DN967_c1_g1	GO:0004364,GO:0006749,GO:0009507,GO:0009570,GO:0009735,GO:0009941,GO:0010731,GO:0045174,GO:0098869
TRINITY_DN9680_c0_g1	GO:0008270,GO:0009507,GO:0009570,GO:0009658,GO:1900871
TRINITY_DN9683_c0_g1	GO:0005525,GO:0005634,GO:0005829
TRINITY_DN9684_c0_g1	GO:0005096,GO:0005634,GO:0005829,GO:0005886,GO:0006952,GO:0008289,GO:0009611,GO:0009651,GO:0009738,GO:0043547,GO:0046872,GO:1901002,GO:1902479
TRINITY_DN9685_c0_g1	GO:0009534,GO:0009570,GO:0016165,GO:0031408,GO:0046872
TRINITY_DN9689_c0_g1	GO:0008840,GO:0009089,GO:0009507,GO:0019877
TRINITY_DN968_c0_g1	GO:0005634,GO:0048511
TRINITY_DN9690_c0_g1	GO:0005576,GO:0005618
TRINITY_DN9691_c0_g1	GO:0005634,GO:0006401,GO:0032299
TRINITY_DN9692_c0_g1	GO:0000977,GO:0001085,GO:0001228,GO:0003682,GO:0003700,GO:0005634,GO:0005667,GO:0006366,GO:0007623,GO:0008270,GO:0009416,GO:0009845,GO:0030154,GO:0045944
TRINITY_DN9693_c0_g1	GO:0000785,GO:0000976,GO:0003682,GO:0005634,GO:0005677,GO:0006342,GO:0006351,GO:0006355,GO:0008270,GO:0009791,GO:0009845,GO:0009908,GO:0016568,GO:0031507,GO:0035064,GO:0035067,GO:0048579,GO:2000028
TRINITY_DN9694_c0_g1	GO:0005739
TRINITY_DN9696_c0_g1	GO:0000781,GO:0000785,GO:0000786,GO:0003677,GO:0003691,GO:0003700,GO:0005634,GO:0005730,GO:0006334,GO:0006351,GO:0006355,GO:0042803,GO:0043047
TRINITY_DN9697_c0_g1	GO:0003677,GO:0003899,GO:0005665,GO:0006366,GO:0032549,GO:0046872
TRINITY_DN9698_c0_g1	GO:0003714,GO:0005634,GO:0005654,GO:0005737,GO:0006351,GO:0006355,GO:0007264,GO:0016021,GO:0030336,GO:0031965,GO:0035024,GO:1903507
TRINITY_DN96_c0_g1	GO:0000103,GO:0001887,GO:0004781,GO:0005524,GO:0005886,GO:0009507,GO:0009570,GO:0009735,GO:0046686,GO:0070814
TRINITY_DN96_c0_g2	GO:0000103,GO:0004020,GO:0004781,GO:0005524,GO:0005829,GO:0009507,GO:0009570,GO:0009970,GO:0016310,GO:0070814
TRINITY_DN9702_c0_g1	GO:0004842,GO:0010200,GO:0016874
TRINITY_DN9703_c0_g1	GO:0009507,GO:0009793
TRINITY_DN9705_c0_g1	GO:0000166,GO:0003723,GO:0005681,GO:0005737,GO:0006397,GO:0008380,GO:0016607,GO:0042802
TRINITY_DN9707_c0_g1	GO:0009507
TRINITY_DN9709_c0_g1	GO:0005730,GO:0022625,GO:0042254
TRINITY_DN970_c0_g1	GO:0004656,GO:0005506,GO:0005789,GO:0005794,GO:0016021,GO:0018401,GO:0031418
TRINITY_DN9711_c0_g1	GO:0004089,GO:0008270,GO:0009570,GO:0015976
TRINITY_DN9712_c0_g1	GO:0004672,GO:0004674,GO:0004714,GO:0005524,GO:0005886,GO:0010075,GO:0010102,GO:0010227,GO:0010468,GO:0016021,GO:0030154,GO:0033612,GO:0043621,GO:0045490,GO:0046777,GO:0048229,GO:0048437
TRINITY_DN9713_c0_g1	GO:0005778,GO:0005829,GO:0007031,GO:0015031,GO:0042802
TRINITY_DN9714_c0_g1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0008289,GO:0009845,GO:0009913,GO:0043565,GO:0048825
TRINITY_DN9715_c0_g1	GO:0005886,GO:0008270,GO:0016021,GO:0019706,GO:0030659
TRINITY_DN9717_c0_g1	GO:0005739,GO:0005829,GO:0008690,GO:0009555,GO:0009860,GO:0031307,GO:0033468,GO:0071555
TRINITY_DN9718_c0_g1	GO:0004563,GO:0005618,GO:0005773,GO:0005829,GO:0005886,GO:0005975,GO:0009505,GO:0015929
TRINITY_DN971_c0_g1	GO:0005634,GO:0006351,GO:0006355
TRINITY_DN9720_c0_g1	GO:0000278,GO:0005635,GO:0005975,GO:0006405,GO:0006606,GO:0007077,GO:0008033,GO:0008645,GO:0010467,GO:0010827,GO:0015758,GO:0016020,GO:0016032,GO:0016925,GO:0017056,GO:0019048,GO:0019054,GO:0019058,GO:0019083,GO:0019221,GO:0031047,GO:0034605,GO:0043687,GO:0044267,GO:0044281,GO:0044611,GO:0051028,GO:0055085,GO:1900034
TRINITY_DN9722_c0_g1	GO:0005634,GO:0005737,GO:0005739,GO:0009507
TRINITY_DN9722_c0_g2	GO:0005739
TRINITY_DN9722_c0_g3	GO:0009507
TRINITY_DN9722_c1_g1	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
TRINITY_DN9724_c0_g1	GO:0016874,GO:0061630,GO:0071472,GO:1901001
TRINITY_DN9726_c0_g1	GO:0009507,GO:0031425,GO:0031426
TRINITY_DN9726_c1_g1	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
TRINITY_DN9727_c0_g1	GO:0016021
TRINITY_DN9729_c0_g1	GO:0006783,GO:0009507,GO:0009534,GO:0009570,GO:0009767,GO:0009791,GO:0010181,GO:0015995,GO:0016491,GO:0033014,GO:0043495,GO:0070455
TRINITY_DN972_c0_g1	GO:0005829,GO:0006952,GO:0007623,GO:0009409,GO:0009699,GO:0009809,GO:0010584,GO:0016491,GO:0016621,GO:0042754,GO:0050662,GO:0080110
TRINITY_DN9734_c0_g1	GO:0000024,GO:0005983,GO:0009409,GO:0009570,GO:0016161
TRINITY_DN9735_c0_g1	GO:0030246
TRINITY_DN9735_c0_g2	GO:0030246
TRINITY_DN9738_c0_g1	GO:0015079,GO:0016020,GO:0016021
TRINITY_DN973_c0_g1	GO:0004721,GO:0004722,GO:0006470,GO:0046872
TRINITY_DN9740_c0_g1	GO:0000139,GO:0008375,GO:0015020,GO:0016021
TRINITY_DN9741_c0_g1	GO:0010264
TRINITY_DN9747_c0_g1	GO:0005524
TRINITY_DN9748_c0_g1	GO:0003978,GO:0005794,GO:0006012,GO:0009832,GO:0016021,GO:0019567,GO:0032580,GO:0033358,GO:0045227,GO:0050373
TRINITY_DN974_c0_g1	GO:0005829,GO:0016311,GO:0016791
TRINITY_DN9752_c0_g1	GO:0030570,GO:0045490,GO:0046872
TRINITY_DN9753_c0_g1	GO:0005524,GO:0005737,GO:0006260,GO:0006457,GO:0008270,GO:0009408
TRINITY_DN9756_c0_g1	GO:0000785,GO:0003677,GO:0003682,GO:0003700,GO:0005634,GO:0005829,GO:0006333,GO:0006355,GO:0030527
TRINITY_DN9756_c1_g1	GO:0008270,GO:0016567,GO:0016874
TRINITY_DN9757_c0_g1	GO:0004067,GO:0008798
TRINITY_DN9758_c0_g1	GO:0004176,GO:0004222,GO:0005524,GO:0005743,GO:0006461,GO:0008053,GO:0008237,GO:0008270,GO:0009535,GO:0016021,GO:0034982,GO:0042407,GO:0045041
TRINITY_DN9759_c0_g1	GO:0005743,GO:0008137,GO:0016021,GO:0042773,GO:0070469
TRINITY_DN975_c0_g1	GO:0005777,GO:0016853
TRINITY_DN975_c0_g2	GO:0005777,GO:0016853
TRINITY_DN9760_c0_g1	GO:0005634,GO:0005829,GO:0006351,GO:0006355,GO:0009908,GO:0009910,GO:0010452,GO:0051568,GO:0080008
TRINITY_DN9762_c0_g1	GO:0004672,GO:0005524,GO:0005886,GO:0016021
TRINITY_DN9764_c0_g1	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0046777
TRINITY_DN9765_c0_g1	GO:0005739
TRINITY_DN9766_c0_g1	GO:0004672,GO:0004674,GO:0005516,GO:0005524,GO:0005886,GO:0009611,GO:0009620,GO:0016021,GO:0030246,GO:0046777,GO:0048544
TRINITY_DN9766_c1_g1	GO:0004672,GO:0004674,GO:0005524,GO:0005886,GO:0009611,GO:0009620,GO:0016021,GO:0046777
TRINITY_DN9766_c1_g2	GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0009623,GO:0009814,GO:0012505,GO:0016020,GO:0051020,GO:0071369
TRINITY_DN9767_c0_g1	GO:0000166,GO:0003723,GO:0005739,GO:0005743,GO:0016020
TRINITY_DN9767_c0_g2	GO:0000166,GO:0003723,GO:0005739,GO:0005743,GO:0016020
TRINITY_DN9768_c0_g1	GO:0006810,GO:0016021
TRINITY_DN9769_c0_g1	GO:0000149,GO:0000323,GO:0000775,GO:0005737,GO:0005764,GO:0005768,GO:0005769,GO:0005770,GO:0005783,GO:0005813,GO:0006281,GO:0006890,GO:0006914,GO:0007051,GO:0007059,GO:0010508,GO:0017124,GO:0030496,GO:0032465,GO:0032801,GO:0035493,GO:0043234,GO:0045335,GO:0046718,GO:0051297,GO:0051684,GO:0060627,GO:0070418,GO:0071900,GO:0097680
TRINITY_DN976_c0_g1	GO:0003677,GO:0046872
TRINITY_DN9771_c0_g1	GO:0004109,GO:0005212,GO:0005391,GO:0005634,GO:0005737,GO:0005739,GO:0005743,GO:0005758,GO:0005829,GO:0006778,GO:0006782,GO:0006783,GO:0006813,GO:0006814,GO:0010039,GO:0010248,GO:0010288,GO:0015995,GO:0016020,GO:0017085,GO:0042803,GO:0044281,GO:0046685,GO:0051597,GO:0071456,GO:0090662
TRINITY_DN9772_c0_g1	GO:0005730,GO:0006351,GO:0006355,GO:0009651,GO:0009737
TRINITY_DN9773_c0_g1	GO:0005509,GO:0009507,GO:0009534,GO:0009543,GO:0009570,GO:0009579,GO:0009654,GO:0015979,GO:0019898,GO:0031977
TRINITY_DN9776_c0_g1	GO:0004518,GO:0005576
TRINITY_DN9777_c0_g1	GO:0000161,GO:0000168,GO:0004674,GO:0004709,GO:0005524,GO:0005737,GO:0005938,GO:0007346,GO:0009653,GO:0016021,GO:0023014,GO:0030435,GO:0030587,GO:0031098,GO:0032147,GO:0042981,GO:0046872,GO:0051403,GO:1990315
TRINITY_DN9778_c0_g1	GO:0009718,GO:0047213
TRINITY_DN9779_c0_g1	GO:0000139,GO:0005768,GO:0005794,GO:0005802,GO:0016021,GO:0016757,GO:0045489,GO:0071555
TRINITY_DN977_c0_g1	GO:0005509,GO:0005886,GO:0008270,GO:0016757
TRINITY_DN9781_c0_g1	GO:0005886,GO:0006810,GO:0016021
TRINITY_DN9782_c0_g1	GO:0005739
TRINITY_DN9782_c0_g3	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9782_c0_g4	GO:0005739
TRINITY_DN9782_c1_g2	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9782_c2_g1	GO:0005739
TRINITY_DN9782_c3_g1	GO:0005739
TRINITY_DN9782_c4_g1	GO:0005739
TRINITY_DN9783_c1_g1	GO:0004722,GO:0016021,GO:0046872
TRINITY_DN9784_c0_g1	GO:0002229,GO:0009536,GO:0016021,GO:0031969,GO:0034635,GO:0046686
TRINITY_DN978_c0_g1	GO:0003676,GO:0008408,GO:0046872
TRINITY_DN9790_c0_g1	GO:0004674,GO:0005524,GO:0016021
TRINITY_DN9790_c1_g1	GO:0004674,GO:0005524,GO:0016021
TRINITY_DN9792_c0_g2	GO:0009416,GO:0009507,GO:0042726,GO:0046872,GO:0047631,GO:0047884
TRINITY_DN9793_c0_g1	GO:0004620,GO:0005737,GO:0006952,GO:0016020,GO:0016042,GO:0047372
TRINITY_DN9794_c0_g1	GO:0005524,GO:0006952,GO:0007165,GO:0042742,GO:0043531
TRINITY_DN9795_c0_g1	GO:0005739,GO:0009451,GO:0009507,GO:0031425,GO:0031426
TRINITY_DN9795_c1_g2	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9795_c2_g1	GO:0005739,GO:0008380,GO:0009507,GO:0010182,GO:0080156,GO:1900865
TRINITY_DN9795_c3_g1	GO:0003723,GO:0006397,GO:0009507,GO:1900865
TRINITY_DN9795_c4_g1	GO:0005739
TRINITY_DN9796_c0_g1	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
TRINITY_DN9796_c0_g2	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9796_c10_g1	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9796_c11_g1	GO:0005739
TRINITY_DN9796_c1_g1	GO:0005739
TRINITY_DN9796_c2_g1	GO:0005739
TRINITY_DN9796_c4_g1	GO:0009507,GO:0031425,GO:0031426
TRINITY_DN9796_c5_g1	GO:0005739,GO:0009451
TRINITY_DN9796_c6_g1	GO:0005739,GO:0010182,GO:0080156
TRINITY_DN9796_c6_g2	GO:0003723,GO:0006397,GO:0008270,GO:0009507,GO:1900865
TRINITY_DN9796_c7_g1	GO:0009507
TRINITY_DN9797_c0_g1	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
TRINITY_DN9797_c0_g3	GO:0004519,GO:0006397,GO:0009507,GO:0016556,GO:0090305
TRINITY_DN9798_c0_g1	GO:0000175,GO:0005634,GO:0006397,GO:0008380,GO:0034477,GO:0045171,GO:0090503
TRINITY_DN979_c0_g1	GO:0004722,GO:0005634,GO:0009536,GO:0009611,GO:0009620,GO:0009738,GO:0016021,GO:0046872,GO:0050832
TRINITY_DN979_c2_g1	GO:0004722,GO:0016021,GO:0046872
TRINITY_DN9803_c0_g1	GO:0005739
TRINITY_DN9804_c0_g1	GO:0005524,GO:0005737,GO:0006260,GO:0006457,GO:0008270,GO:0009408
TRINITY_DN9805_c0_g1	GO:0005773,GO:0005975,GO:0006952,GO:0009607,GO:0042973
TRINITY_DN9806_c0_g1	GO:0004674,GO:0005524,GO:0005576,GO:0005886,GO:0006468,GO:0016021,GO:0019199
TRINITY_DN9807_c0_g1	GO:0006952,GO:0009507,GO:0009607
TRINITY_DN9807_c0_g2	GO:0006952,GO:0009507,GO:0009607
TRINITY_DN9809_c0_g1	GO:0000139,GO:0005509,GO:0005768,GO:0005794,GO:0005802,GO:0006623,GO:0016020,GO:0016021,GO:0030665,GO:0031902
TRINITY_DN980_c0_g1	GO:0004674,GO:0005524
TRINITY_DN9810_c0_g1	GO:0004795,GO:0009088,GO:0009507,GO:0030170
TRINITY_DN9811_c0_g1	GO:0004497,GO:0005506,GO:0016705,GO:0020037
TRINITY_DN9812_c0_g1	GO:0005634,GO:0007067,GO:0008270,GO:0016567,GO:0051301
TRINITY_DN9813_c0_g1	GO:0004497,GO:0005506,GO:0016021,GO:0016705,GO:0020037
TRINITY_DN9814_c0_g1	GO:0004616,GO:0005739,GO:0005829,GO:0006574,GO:0008442,GO:0051287
TRINITY_DN9815_c0_g1	GO:0005634,GO:0006351,GO:0010030,GO:0045893
TRINITY_DN9817_c0_g1	GO:0004672,GO:0005524,GO:0005886,GO:0008061,GO:0016021,GO:0042803,GO:0045087,GO:0071323
TRINITY_DN981_c0_g1	GO:0003735,GO:0005840,GO:0006412,GO:0009295,GO:0009507,GO:0009570,GO:0009941
TRINITY_DN9820_c0_g1	GO:0000139,GO:0005794,GO:0009834,GO:0016021,GO:0045492
TRINITY_DN9821_c0_g1	GO:0000118,GO:0004407,GO:0005634,GO:0005737,GO:0005886,GO:0006351,GO:0006355,GO:0008134,GO:0014003,GO:0016568,GO:0016575,GO:0032041,GO:0070062
TRINITY_DN9822_c0_g1	GO:0003743,GO:0005634,GO:0042803
TRINITY_DN9823_c0_g1	GO:0004819,GO:0005524,GO:0005737,GO:0006425
TRINITY_DN9824_c0_g1	GO:0005509,GO:0010091
TRINITY_DN9825_c0_g1	GO:0003989,GO:0006633,GO:0009317
TRINITY_DN9827_c0_g1	GO:0004674,GO:0005524,GO:0016021
TRINITY_DN9829_c0_g1	GO:0003735,GO:0006412,GO:0009507,GO:0015934
TRINITY_DN982_c0_g1	GO:0005789,GO:0006465,GO:0008236,GO:0016021,GO:0070062
TRINITY_DN9830_c0_g1	GO:0003676,GO:0006139,GO:0008168
TRINITY_DN9831_c0_g1	GO:0005215,GO:0006857,GO:0016021
TRINITY_DN9831_c0_g2	GO:0005215,GO:0006857,GO:0016021
TRINITY_DN9831_c0_g3	GO:0005215,GO:0006857,GO:0016021
TRINITY_DN9831_c1_g1	GO:0005215,GO:0006857,GO:0016021
TRINITY_DN9832_c0_g1	GO:0004222,GO:0009507,GO:0009658,GO:0009706,GO:0016021,GO:0046872
TRINITY_DN9833_c0_g1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009793,GO:0010431
TRINITY_DN9834_c0_g1	GO:0000326,GO:0005783,GO:0005789,GO:0005886,GO:0006623,GO:0016021,GO:0032586
TRINITY_DN9834_c0_g2	GO:0005789,GO:0005886,GO:0016021,GO:0032586
TRINITY_DN9835_c0_g1	GO:0005769,GO:0005770,GO:0005886,GO:0043231
TRINITY_DN9836_c0_g1	GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0046872,GO:0048235
TRINITY_DN9837_c0_g1	GO:0003743,GO:0005634,GO:0005737,GO:0005829,GO:0006417
TRINITY_DN9839_c0_g1	GO:0004657,GO:0005739,GO:0006562,GO:0006970,GO:0009414,GO:0010133
TRINITY_DN9839_c1_g1	GO:0004657,GO:0005739,GO:0006562,GO:0006970,GO:0006979,GO:0009414,GO:0010133,GO:0042742
TRINITY_DN983_c0_g1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0010067,GO:0010087,GO:0044212,GO:0045893,GO:0046872
TRINITY_DN9842_c1_g1	GO:0004252,GO:0009507,GO:0009532,GO:0009535,GO:0009570,GO:0009579,GO:0009658,GO:0009840,GO:0009941,GO:0048510
TRINITY_DN9843_c0_g1	GO:0016491
TRINITY_DN9846_c0_g1	GO:0000139,GO:0004871,GO:0005525,GO:0005737,GO:0005794,GO:0005834,GO:0005886,GO:0007186,GO:0009817,GO:0009845,GO:0010540,GO:0010541,GO:0018342,GO:0018345,GO:0048527
TRINITY_DN9848_c0_g1	GO:0006366,GO:0006397,GO:0008270,GO:0016020,GO:0070063
TRINITY_DN9849_c0_g1	GO:0000139,GO:0005789,GO:0006886,GO:0006888,GO:0008270,GO:0030127
TRINITY_DN984_c0_g1	GO:0004766,GO:0008295
TRINITY_DN9850_c0_g1	GO:0004674,GO:0005524,GO:0009793,GO:0016021,GO:0090558
TRINITY_DN9851_c0_g1	GO:0030490
TRINITY_DN9853_c0_g1	GO:0008380,GO:0009507,GO:1900865
TRINITY_DN9853_c0_g2	GO:0003723,GO:0005739,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
TRINITY_DN9853_c0_g3	GO:0005739
TRINITY_DN9855_c0_g1	GO:0000139,GO:0000166,GO:0002239,GO:0003677,GO:0005524,GO:0005634,GO:0005737,GO:0005783,GO:0005789,GO:0005829,GO:0005886,GO:0006171,GO:0006952,GO:0007165,GO:0008270,GO:0009733,GO:0009817,GO:0009862,GO:0010082,GO:0030275,GO:0042742,GO:0043231,GO:0043531
TRINITY_DN9855_c4_g1	GO:0005576,GO:0005618
TRINITY_DN985_c0_g1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0009965
TRINITY_DN9860_c0_g1	GO:0000723,GO:0000790,GO:0003677,GO:0005524,GO:0005634,GO:0005657,GO:0005730,GO:0005739,GO:0006310,GO:0010521,GO:0016887,GO:0017116,GO:0032211,GO:0032508,GO:0035861,GO:0043141,GO:0043504,GO:0044806,GO:0051974,GO:1902983,GO:1903469
TRINITY_DN9861_c0_g1	GO:0003743,GO:0005737,GO:0006417
TRINITY_DN9862_c0_g1	GO:0000016,GO:0001666,GO:0005903,GO:0005975,GO:0007584,GO:0008422,GO:0009725,GO:0009744,GO:0009809,GO:0010033,GO:0010040,GO:0010045,GO:0010288,GO:0016021,GO:0016324,GO:0016740,GO:0017042,GO:0042493,GO:0042594,GO:0042802,GO:0043627,GO:0045471,GO:0047782
TRINITY_DN9865_c0_g1	GO:0003824,GO:0009116,GO:0045735
