comp100009_c0	GO:0004364,GO:0009734
comp154865_c0	GO:0004222,GO:0005739,GO:0005759,GO:0008270,GO:0009507,GO:0009570,GO:0009941,GO:0016485,GO:0046686,GO:0048046
comp154866_c1	GO:0005634,GO:0016491,GO:0046872
comp154866_c2	GO:0005634,GO:0016491,GO:0046872
comp154867_c0	GO:0000151,GO:0005634,GO:0005829,GO:0006511,GO:0016874,GO:0034450
comp154869_c0	GO:0000175,GO:0000177,GO:0003723,GO:0006364,GO:0006402,GO:0016075
comp154870_c0	GO:0000139,GO:0000938,GO:0009507,GO:0015031,GO:0042147
comp154872_c0	GO:0004842,GO:0005634,GO:0005737,GO:0009409,GO:0009966,GO:0010228,GO:0016567,GO:0016874,GO:0045892,GO:0046872
comp154873_c0	GO:0005618,GO:0005634,GO:0005635,GO:0005643,GO:0005654,GO:0005730,GO:0005829,GO:0006606,GO:0006607,GO:0006952,GO:0008139,GO:0008565
comp154873_c2	GO:0004674,GO:0005524,GO:0005886,GO:0009555,GO:0016021,GO:0030246
comp154874_c1	GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556
comp154875_c0	GO:0000166,GO:0003676,GO:0003677,GO:0003723,GO:0005634,GO:0008270,GO:0009409,GO:0009414
comp154876_c0	GO:0000325,GO:0005524,GO:0005773,GO:0005774,GO:0008281,GO:0008559,GO:0009651,GO:0016021,GO:0030007,GO:0042626,GO:1901527
comp154877_c3	GO:0008168
comp154880_c1	GO:0005634,GO:0007067,GO:0008156,GO:0051301
comp154881_c3	GO:0004674,GO:0004713,GO:0004714,GO:0005524,GO:0005886,GO:0006952,GO:0010942,GO:0016021,GO:0018108,GO:0031349
comp154882_c0	GO:0005794,GO:0005986,GO:0016157,GO:0046524
comp154883_c0	GO:0000139,GO:0005768,GO:0005794,GO:0005802,GO:0006486,GO:0016021,GO:0052325,GO:0052636,GO:0080147
comp154884_c0	GO:0004402,GO:0005634,GO:0005720,GO:0006351,GO:0006355,GO:0008270,GO:0008327,GO:0009506,GO:0010216,GO:0010223,GO:0016567,GO:0016573,GO:0042393,GO:0043966,GO:0043967,GO:0048573,GO:0061630,GO:0090308
comp154887_c4	GO:0005773,GO:0005783,GO:0009058,GO:0009611,GO:0009615,GO:0009620,GO:0009723,GO:0009751,GO:0009753,GO:0016020,GO:0016788
comp154888_c0	GO:0005524,GO:0005634,GO:0005829,GO:0005975,GO:0006520,GO:0009827,GO:0009846,GO:0009860,GO:0016020,GO:0016308,GO:0016324,GO:0046488,GO:0046854,GO:0090406
comp154889_c2	GO:0003700,GO:0005634,GO:0005829,GO:0006351,GO:0006355,GO:0009410,GO:0045893
comp154890_c2	GO:0000003,GO:0000148,GO:0003843,GO:0005794,GO:0005886,GO:0006075,GO:0006952,GO:0008360,GO:0009506,GO:0009555,GO:0009620,GO:0009863,GO:0009870,GO:0009965,GO:0010150,GO:0016021,GO:0042742,GO:0050832,GO:0052542,GO:0052544
comp154891_c1	GO:0003723,GO:0004004,GO:0004386,GO:0005524,GO:0005622,GO:0006606,GO:0010501
comp154892_c0	GO:0004970,GO:0005262,GO:0005622,GO:0005886,GO:0006816,GO:0008066,GO:0009611,GO:0009630,GO:0009864,GO:0016021,GO:0019722,GO:0045087,GO:0050832,GO:0070588,GO:0071230
comp154892_c3	GO:0003700,GO:0005634,GO:0006355,GO:0007275,GO:0009934,GO:0044212,GO:0046872,GO:0048444,GO:0051302
comp154892_c4	GO:0004970,GO:0005262,GO:0005622,GO:0005886,GO:0006816,GO:0008066,GO:0009507,GO:0009536,GO:0009611,GO:0009630,GO:0009864,GO:0015276,GO:0016021,GO:0019722,GO:0034220,GO:0045087,GO:0050832,GO:0070417,GO:0070588,GO:0071230,GO:0071260,GO:0071311
comp154896_c1	GO:0005737,GO:0006559,GO:0009800,GO:0045548
comp154896_c2	GO:0005737,GO:0006559,GO:0009800,GO:0045548
comp154896_c3	GO:0005737,GO:0006559,GO:0009800,GO:0045548
comp154897_c0	GO:0003723,GO:0005634
comp154898_c0	GO:0003676,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009741,GO:0009826,GO:0033169,GO:0046872,GO:0048577,GO:0048579,GO:0051213
comp154901_c0	GO:0005089,GO:0005829,GO:0009860,GO:0016324,GO:0043547,GO:0080092
comp154902_c0	GO:0005886,GO:0006873,GO:0008308,GO:0016021
comp154905_c2	GO:0015031
comp154907_c1	GO:0000287,GO:0004012,GO:0005524,GO:0016021
comp154909_c1	GO:0004674,GO:0004714,GO:0005496,GO:0005524,GO:0005886,GO:0016021
comp154909_c2	GO:0006810,GO:0009535,GO:0016655,GO:0019684,GO:0048038,GO:0051287
comp154911_c0	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp154913_c0	GO:0005634,GO:0006351,GO:0006357,GO:0007049,GO:0051726
comp154914_c2	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp154915_c0	GO:0005829,GO:0030140,GO:0042609
comp154917_c0	GO:0005737,GO:0005886,GO:0006810,GO:0007049,GO:0008289,GO:0016021,GO:0051301
comp154917_c1	GO:0005215,GO:0005634,GO:0005829,GO:0005886,GO:0007049,GO:0008289,GO:0016021,GO:0051301
comp154917_c3	GO:0004177,GO:0005773,GO:0005829,GO:0008235,GO:0009570,GO:0030145,GO:0046686
comp154918_c1	GO:0005262,GO:0016020,GO:0016021,GO:0017112,GO:0043547,GO:0050982,GO:0070588
comp154919_c0	GO:0000287,GO:0004301,GO:0005102,GO:0005737,GO:0005777,GO:0005829,GO:0006805,GO:0006874,GO:0006954,GO:0008217,GO:0009636,GO:0010628,GO:0015643,GO:0016311,GO:0016791,GO:0017144,GO:0019369,GO:0019373,GO:0033885,GO:0042577,GO:0042632,GO:0042803,GO:0044281,GO:0045909,GO:0046272,GO:0046839,GO:0070062,GO:0072593,GO:0090181
comp154920_c0	GO:0000184,GO:0045859
comp154921_c0	GO:0003952,GO:0005524,GO:0005829,GO:0009435,GO:0016810
comp154922_c0	GO:0005634,GO:0005635,GO:0005643,GO:0006952,GO:0009733,GO:0009870,GO:0015031,GO:0015288,GO:0031965,GO:0051028,GO:0055085
comp154925_c0	GO:0005509,GO:0005743,GO:0016021
comp154926_c0	GO:0004575,GO:0005829,GO:0005975,GO:0033926
comp154926_c1	GO:0004564,GO:0004575,GO:0005829,GO:0005987,GO:0033926,GO:0048364
comp154928_c0	GO:0003677,GO:0004674,GO:0005524,GO:0005634,GO:0006974,GO:0051321
comp154932_c1	GO:0005524,GO:0005737,GO:0006260,GO:0006457,GO:0008270,GO:0009408
comp154933_c0	GO:0000792,GO:0005634,GO:0006351,GO:0006355,GO:0032454,GO:0033169,GO:0045815,GO:0046872,GO:0048439,GO:0051213
comp154935_c3	GO:0004326,GO:0005524,GO:0005743,GO:0005759,GO:0005829,GO:0006730,GO:0009507,GO:0009853,GO:0010449,GO:0046901,GO:0048364,GO:0048767,GO:0090351
comp154936_c1	GO:0001539,GO:0003777,GO:0005524,GO:0005858,GO:0005874,GO:0007018
comp154936_c2	GO:0003341,GO:0003777,GO:0005509,GO:0005524,GO:0005858,GO:0005874,GO:0016887
comp154936_c3	GO:0001539,GO:0003341,GO:0003351,GO:0003777,GO:0005509,GO:0005524,GO:0005737,GO:0005858,GO:0005874,GO:0005929,GO:0009612,GO:0016887,GO:0030286,GO:0030317,GO:0036126,GO:0036156,GO:0036159,GO:0060294
comp154937_c0	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp154938_c0	GO:0005783,GO:0005794,GO:0005829,GO:0005886,GO:0006397,GO:0009507,GO:0016023
comp154938_c1	GO:0008380,GO:0009507,GO:1900865
comp154942_c0	GO:0004674,GO:0005524,GO:0016021
comp154942_c1	GO:0004674,GO:0005524,GO:0016021
comp154943_c0	GO:0005743,GO:0008137,GO:0016021,GO:0042773,GO:0070469
comp154944_c0	GO:0003846,GO:0004622,GO:0005886,GO:0006629,GO:0006979,GO:0009506,GO:0009809,GO:0010043,GO:0016021,GO:0016787,GO:0042542,GO:0046686,GO:0090430
comp154945_c0	GO:0005739
comp154946_c0	GO:0046872
comp154946_c1	GO:0046872
comp154947_c0	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0016568
comp154953_c0	GO:0005774,GO:0005794,GO:0007010,GO:0009826,GO:0009832,GO:0036092,GO:0043813
comp154954_c1	GO:0005634,GO:0007165
comp154956_c1	GO:0000045,GO:0001934,GO:0005776,GO:0009506,GO:0015031,GO:0019901,GO:0031410,GO:0034045,GO:1990316
comp154957_c0	GO:0005886,GO:0009507
comp154958_c1	GO:0000943,GO:0003677,GO:0003723,GO:0003887,GO:0003964,GO:0004190,GO:0004523,GO:0004540,GO:0005524,GO:0005634,GO:0005737,GO:0006278,GO:0006310,GO:0008233,GO:0008270,GO:0015074,GO:0019076,GO:0032197,GO:0071897,GO:0090501
comp154959_c1	GO:0006397,GO:0009507,GO:0031425
comp154960_c0	GO:0003723,GO:0005739,GO:0006397,GO:0009507,GO:0010087,GO:0010182,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:0080156,GO:1900865
comp154960_c2	GO:0004616,GO:0005739,GO:0005829,GO:0006574,GO:0008442,GO:0051287
comp154960_c3	GO:0004616,GO:0005739,GO:0005829,GO:0006574,GO:0008442,GO:0051287
comp154961_c3	GO:0003677,GO:0005634,GO:0006351,GO:0006355
comp154965_c1	GO:0005634,GO:0008270,GO:0009507,GO:0018024
comp154966_c0	GO:0004675,GO:0005524,GO:0005886,GO:0007178,GO:0009734,GO:0009742,GO:0010051,GO:0010233,GO:0010305,GO:0016021
comp154967_c0	GO:0000139,GO:0005886,GO:0015031
comp154968_c1	GO:0005739,GO:0005747,GO:0008137,GO:0008270,GO:0009055,GO:0009735,GO:0016567,GO:0016874,GO:0050897
comp154968_c2	GO:0005739,GO:0005747,GO:0008137,GO:0009055,GO:0009735,GO:0050897
comp154970_c0	GO:0004674,GO:0005524
comp154974_c0	GO:0003677,GO:0004386,GO:0005524,GO:0005634,GO:0008270,GO:0008283,GO:0009733,GO:0009736,GO:0009739,GO:0009788,GO:0016568,GO:0045892,GO:0048364,GO:2000023
comp154980_c0	GO:0004519,GO:0005739,GO:0006397,GO:0009507,GO:0016556,GO:0090305
comp154981_c1	GO:0000139,GO:0004252,GO:0005794,GO:0016021,GO:0016485
comp154982_c0	GO:0003677,GO:0004864,GO:0005634,GO:0006351,GO:0046872
comp154983_c0	GO:0006397,GO:0009507,GO:0031425
comp154984_c0	GO:0004672,GO:0005524,GO:0005886,GO:0016021
comp154985_c1	GO:0000785,GO:0002244,GO:0003682,GO:0004842,GO:0005085,GO:0005634,GO:0005737,GO:0005829,GO:0009411,GO:0009649,GO:0009881,GO:0010224,GO:0016567,GO:0016874,GO:0018298,GO:0030332,GO:0042787,GO:0042803,GO:0043547,GO:0045087,GO:0061630
comp154987_c1	GO:0004630,GO:0005509,GO:0016020,GO:0016042,GO:0046470,GO:0070290
comp154989_c1	GO:0005634,GO:0005730,GO:0005737,GO:0006351,GO:0006357,GO:0007010,GO:0008360
comp154990_c0	GO:0000777,GO:0000919,GO:0005635,GO:0005828,GO:0009524,GO:0009553,GO:0009555,GO:0032467,GO:0060236,GO:2000694
comp154991_c0	GO:0005576,GO:0006629,GO:0030600,GO:0045493
comp154994_c0	GO:0005739
comp154994_c1	GO:0009507,GO:0016554,GO:1900865
comp154997_c1	GO:0000155,GO:0004673,GO:0005622,GO:0005789,GO:0005886,GO:0006970,GO:0009409,GO:0009414,GO:0009651,GO:0009736,GO:0009884,GO:0009909,GO:0010029,GO:0010087,GO:0010150,GO:0010271,GO:0016021,GO:0016036,GO:0018106,GO:0034757,GO:0042742,GO:0043424,GO:0048509,GO:0048831,GO:0070417,GO:0071215,GO:0071329,GO:0080117
comp154999_c0	GO:0000790,GO:0005524,GO:0005634,GO:0006364,GO:0006369,GO:0008033,GO:0016180,GO:0017116,GO:0031124,GO:0032508,GO:0032575,GO:0033682,GO:0035649,GO:0043144,GO:1903623
comp155001_c0	GO:0004674,GO:0005524,GO:0005886,GO:0010075,GO:0016021,GO:0030154,GO:0033612,GO:0043621,GO:0048229,GO:0048437
comp155001_c1	GO:0004674,GO:0005524,GO:0005886,GO:0010075,GO:0016021,GO:0030154,GO:0033612,GO:0043621,GO:0048229,GO:0048437
comp155005_c0	GO:0005739
comp155006_c3	GO:0004674,GO:0005267,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0007584,GO:0009414,GO:0009536,GO:0010107,GO:0010118,GO:0035556
comp155006_c5	GO:0004252,GO:0006465,GO:0008233,GO:0009507,GO:0009526,GO:0009535,GO:0009941,GO:0010027,GO:0016021,GO:0051604,GO:0055035
comp155011_c1	GO:0004674,GO:0005524,GO:0005886,GO:0006952,GO:0016021,GO:0016032
comp155011_c2	GO:0004674,GO:0005524,GO:0005886,GO:0006952,GO:0016021,GO:0016032,GO:0051607
comp155012_c0	GO:0008270,GO:0016567,GO:0016874
comp155013_c0	GO:0000175,GO:0000957,GO:0000963,GO:0003723,GO:0004654,GO:0005739,GO:0006364,GO:0006397,GO:0006402,GO:0008033,GO:0042991
comp155014_c0	GO:0003677,GO:0003899,GO:0005665,GO:0006366,GO:0032549,GO:0046872
comp155015_c0	GO:0000139,GO:0005525,GO:0005789,GO:0005886,GO:0009737,GO:0009791,GO:0010228,GO:0010427,GO:0016021,GO:0043231,GO:0051020,GO:0070417
comp155016_c1	GO:0000155,GO:0000160,GO:0004673,GO:0004721,GO:0005783,GO:0005789,GO:0005886,GO:0006468,GO:0006470,GO:0007231,GO:0008272,GO:0009414,GO:0009736,GO:0009884,GO:0009885,GO:0010029,GO:0010086,GO:0016021,GO:0016036,GO:0018106,GO:0019899,GO:0019901,GO:0019955,GO:0033500,GO:0042742,GO:0043424,GO:0048509,GO:0048831,GO:0071329
comp155019_c1	GO:0000166,GO:0003723,GO:0003730,GO:0005634,GO:0005654,GO:0005681,GO:0005737,GO:0006397,GO:0007623,GO:0008380,GO:0016020,GO:0030529,GO:0043025,GO:0045727,GO:0048027,GO:0070937,GO:0071204,GO:0090367,GO:1990635
comp155023_c2	GO:0003723,GO:0005739,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp155023_c4	GO:0005739,GO:0010182,GO:0080156
comp155024_c1	GO:0005249,GO:0016021
comp155028_c0	GO:0003676,GO:0004527,GO:0005634
comp155029_c2	GO:0005524,GO:0005739,GO:0005886,GO:0005887,GO:0005975,GO:0006810,GO:0008514,GO:0010182,GO:0016020,GO:0030203,GO:0030212,GO:0030213,GO:0042626,GO:0044281,GO:0055085,GO:0080156
comp155030_c1	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp155031_c0	GO:0005886,GO:0008270,GO:0016021,GO:0019706,GO:0030659
comp155033_c1	GO:0003677,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009908,GO:0010228,GO:0030154
comp155034_c0	GO:0005351,GO:0005355,GO:0005366,GO:0005886,GO:0005887,GO:0015798,GO:0015992,GO:0023052,GO:0035428,GO:0046323,GO:0090406,GO:1904659
comp155034_c1	GO:0005524,GO:0008974,GO:0009507,GO:0019253
comp155034_c2	GO:0004601,GO:0005576,GO:0006979,GO:0009505,GO:0009664,GO:0020037,GO:0042744,GO:0046872,GO:0098869
comp155036_c4	GO:0009611,GO:0016787,GO:0046872
comp155038_c0	GO:0005739,GO:0008380,GO:0009737
comp155039_c0	GO:0005929,GO:0070062
comp155040_c0	GO:0000725,GO:0003677,GO:0004003,GO:0005524,GO:0005634,GO:0005737,GO:0006268,GO:0006281,GO:0006301,GO:0031297,GO:0034644,GO:0044732,GO:0072686
comp155041_c0	GO:0003677,GO:0004386,GO:0005524,GO:0005634,GO:0008270,GO:0016568
comp155042_c1	GO:0001653,GO:0004383,GO:0004674,GO:0005524,GO:0005886,GO:0006182,GO:0006955,GO:0007165,GO:0009506,GO:0009611,GO:0009753,GO:0016021,GO:0045087
comp155042_c2	GO:0004674,GO:0005524,GO:0009793,GO:0016021,GO:0090558
comp155043_c1	GO:0005654,GO:0006281,GO:0006307,GO:0006351,GO:0006355
comp155044_c0	GO:0004730,GO:0016798,GO:0046113,GO:0046872
comp155045_c6	GO:0000166,GO:0003723,GO:0005634,GO:0006397
comp155046_c1	GO:0035251
comp155047_c0	GO:0005739,GO:0008380,GO:0009507,GO:1900865
comp155047_c1	GO:0006397,GO:0009507
comp155051_c0	GO:0004674,GO:0005524,GO:0005768,GO:0005886,GO:0010008,GO:0010089,GO:0012505,GO:0016021,GO:0031902,GO:0051020
comp155052_c0	GO:0005618,GO:0009044,GO:0009505,GO:0009506,GO:0009507,GO:0010411,GO:0030246,GO:0045493,GO:0046556,GO:0046686,GO:0048046,GO:0061634,GO:0071555,GO:0080176
comp155054_c0	GO:0000400,GO:0003684,GO:0005524,GO:0006290,GO:0006298,GO:0009411,GO:0032137,GO:0032138,GO:0032301,GO:0043570,GO:0045910
comp155056_c0	GO:0004185,GO:0005576,GO:0006508,GO:0008239,GO:0009561
comp155058_c1	GO:0002221,GO:0004672,GO:0004674,GO:0005524,GO:0005886,GO:0006952,GO:0009816,GO:0042742,GO:0045087,GO:0046777
comp155060_c0	GO:0000155,GO:0004674,GO:0004713,GO:0005524,GO:0005622,GO:0005886,GO:0006351,GO:0006355,GO:0009584,GO:0009881,GO:0016020,GO:0018298,GO:0051219
comp155061_c0	GO:0005840,GO:0006364,GO:0042274,GO:0043022
comp155062_c0	GO:0034399
comp155063_c0	GO:0005794,GO:0005802,GO:0005886,GO:0015114,GO:0016021,GO:0016036,GO:0035435
comp155065_c0	GO:0003723,GO:0004831,GO:0005524,GO:0005739,GO:0005829,GO:0006437,GO:0009507,GO:0009570,GO:0009793,GO:0043039
comp155068_c0	GO:0005886,GO:0005887,GO:0009553,GO:0009555,GO:0009793,GO:0042802
comp155070_c0	GO:0009813,GO:0015020,GO:0043231,GO:0052696,GO:0080043,GO:0080044
comp155072_c0	GO:0009813,GO:0015020,GO:0016758,GO:0043231,GO:0050403,GO:0050502,GO:0052696,GO:0080043,GO:0080044
comp155074_c0	GO:0000122,GO:0005634,GO:0005720,GO:0006346,GO:0006351,GO:0008327,GO:0010370,GO:0019899,GO:0043621
comp155079_c1	GO:0004821,GO:0005524,GO:0005739,GO:0006427,GO:0009507
comp155079_c2	GO:0004821,GO:0005524,GO:0005739,GO:0006427,GO:0009507
comp155081_c0	GO:0009696,GO:0009813,GO:0009850,GO:0018874,GO:0035251,GO:0043231,GO:0046482,GO:0047215,GO:0052638,GO:0052639,GO:0052640,GO:0052641,GO:0052696,GO:0080002,GO:0080043,GO:0080044
comp155081_c1	GO:0035251
comp155085_c0	GO:0003677,GO:0004519,GO:0005634,GO:0006281,GO:0006310,GO:0007067,GO:0046872,GO:0051301,GO:0051321,GO:0090305
comp155086_c0	GO:0008380,GO:0009507,GO:1900865
comp155087_c1	GO:0000462,GO:0005634,GO:0005730,GO:0030490,GO:0030515,GO:0032040
comp155088_c0	GO:0000398,GO:0003723,GO:0004004,GO:0005524,GO:0005634,GO:0010468,GO:0010501
comp155089_c0	GO:0000932,GO:0005634,GO:0005737,GO:0016779,GO:0050265,GO:0060964,GO:0071076
comp155092_c2	GO:0003677,GO:0005634,GO:0006351,GO:0006355
comp155092_c3	GO:0003677,GO:0005634,GO:0006351,GO:0006355
comp155095_c0	GO:0003735,GO:0005840,GO:0006412
comp155096_c0	GO:0005635,GO:0005643,GO:0005829,GO:0006997,GO:0015031,GO:0016973,GO:0034399
comp155098_c0	GO:0004674,GO:0005524,GO:0005886,GO:0016021,GO:0030246
comp155099_c0	GO:0004672,GO:0004674,GO:0005524,GO:0006468
comp155100_c1	GO:0005737,GO:0005856,GO:0005929
comp155101_c0	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0016554,GO:0046872,GO:0048366,GO:1900865
comp155103_c1	GO:0000796,GO:0005215,GO:0005524,GO:0005634,GO:0006810,GO:0007076,GO:0051301,GO:0051321
comp155104_c2	GO:0003676,GO:0004386,GO:0005524,GO:0008026
comp155105_c0	GO:0005628,GO:0005886,GO:0006696,GO:0008526,GO:0015914
comp155106_c3	GO:0003676,GO:0005524,GO:0005681,GO:0005739,GO:0005829,GO:0006397,GO:0008026,GO:0008380,GO:0009506
comp155107_c0	GO:0004806,GO:0005615,GO:0016042,GO:0046872
comp155108_c0	GO:0004017,GO:0005385,GO:0005524,GO:0005634,GO:0005886,GO:0005887,GO:0007275,GO:0008551,GO:0015086,GO:0016463,GO:0016887,GO:0019829,GO:0040008,GO:0043231,GO:0046872,GO:0046939,GO:0055069,GO:0070574,GO:0071577,GO:0080186,GO:0098655
comp155109_c2	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155111_c0	GO:0003755,GO:0006457,GO:0009507,GO:0009570,GO:0009941,GO:0015031
comp155111_c3	GO:0005634,GO:0006351,GO:0006355,GO:0009734
comp155114_c1	GO:0004674,GO:0004709,GO:0005524,GO:0005737,GO:0005739,GO:0007346,GO:0010098,GO:0010103,GO:0010229,GO:0023014,GO:0031098,GO:0032147,GO:0040008
comp155115_c0	GO:0005992,GO:0016757
comp155117_c0	GO:0000176,GO:0000177,GO:0000178,GO:0000467,GO:0000822,GO:0002237,GO:0005634,GO:0005730,GO:0005737,GO:0005774,GO:0006952,GO:0009734,GO:0010011,GO:0010152,GO:0016567,GO:0017091,GO:0019005,GO:0034427,GO:0034473,GO:0034475,GO:0034476,GO:0043928,GO:0048443,GO:0048527,GO:0071028,GO:0071035,GO:0071038,GO:0071042,GO:0071249,GO:0080022
comp155119_c1	GO:0009813,GO:0015020,GO:0035251,GO:0043231,GO:0052696,GO:0080043,GO:0080044
comp155120_c0	GO:0005886,GO:0006629,GO:0006952,GO:0016021,GO:0043447,GO:0048316
comp155122_c1	GO:0003723,GO:0004519,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0016556,GO:0046872,GO:0048366,GO:0090305,GO:1900865
comp155122_c2	GO:0009507,GO:0031425,GO:0031426
comp155125_c1	GO:0004096,GO:0005737,GO:0009514,GO:0020037,GO:0042542,GO:0042744,GO:0046872,GO:0098869
comp155126_c2	GO:0003924,GO:0005525,GO:0005730,GO:0042254
comp155127_c0	GO:0005634,GO:0006355,GO:0006368,GO:0009908,GO:0009910,GO:0016571,GO:0016593
comp155128_c0	GO:0005634,GO:0006266,GO:0006303,GO:0010385,GO:0080111,GO:1901969,GO:1901972
comp155129_c2	GO:0003723,GO:0006397,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp155130_c0	GO:0000166,GO:0003723,GO:0045836,GO:0045927,GO:0051321
comp155132_c1	GO:0003723,GO:0006397,GO:0008380,GO:0009507,GO:0010087,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp155132_c4	GO:0005739
comp155133_c1	GO:0003676,GO:0003700,GO:0005634,GO:0006351,GO:0006355,GO:0009860,GO:0010500,GO:0046872,GO:1990058
comp155134_c1	GO:0035251,GO:1900994
comp155136_c3	GO:0005783,GO:0009813,GO:0010584,GO:0016210,GO:0030639,GO:0080110,GO:0090439
comp155139_c0	GO:0004373,GO:0009501,GO:0009507,GO:0019252,GO:0033840
comp155140_c1	GO:0000963,GO:0005739,GO:0008380,GO:0009507,GO:0010182,GO:0016554,GO:0080156,GO:1900865
comp155142_c2	GO:0004315,GO:0006633,GO:0009507,GO:0009570,GO:0033818
comp155142_c4	GO:0004315,GO:0006633,GO:0009507,GO:0033818
comp155145_c1	GO:0003677,GO:0005634,GO:0006351,GO:0006355,GO:0042803,GO:0046872
comp155146_c0	GO:0001666,GO:0003677,GO:0005654,GO:0006351,GO:0006355,GO:0006974,GO:0006979,GO:0009617,GO:0009620,GO:0009624,GO:0009733,GO:0009793,GO:0009909,GO:0010272,GO:0030154,GO:0046898,GO:0046982,GO:0048467,GO:0048481,GO:0060090,GO:0071217
comp155148_c0	GO:0000792,GO:0005634,GO:0006351,GO:0006355,GO:0032454,GO:0033169,GO:0045815,GO:0046872,GO:0048439,GO:0051213
comp155151_c0	GO:0000911,GO:0004674,GO:0005267,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0006468,GO:0007584,GO:0009414,GO:0009536,GO:0009723,GO:0009738,GO:0010107,GO:0010118,GO:0016036,GO:0019375,GO:0019722,GO:0035556,GO:0042631
comp155151_c1	GO:0004674,GO:0005267,GO:0005524,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0007584,GO:0009414,GO:0009536,GO:0010107,GO:0010118,GO:0035556
comp155152_c0	GO:0003677,GO:0003906,GO:0005634,GO:0006281,GO:0006306,GO:0006349,GO:0006351,GO:0006355,GO:0009793,GO:0019104,GO:0043078,GO:0046872,GO:0051539
comp155152_c1	GO:0003677,GO:0003906,GO:0005634,GO:0006281,GO:0006306,GO:0006349,GO:0006351,GO:0006355,GO:0009793,GO:0019104,GO:0043078,GO:0046872,GO:0051539
comp155152_c2	GO:0003677,GO:0003906,GO:0005634,GO:0005730,GO:0006281,GO:0006284,GO:0006306,GO:0006342,GO:0006351,GO:0019104,GO:0031936,GO:0046872,GO:0051539,GO:0080111
comp155155_c1	GO:0004674,GO:0005524,GO:0016021,GO:0048544
comp155156_c2	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155156_c3	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155156_c6	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155157_c1	GO:0004672,GO:0004674,GO:0005524,GO:0005634,GO:0005730,GO:0005737,GO:0005886,GO:0006468,GO:0009734,GO:0010540,GO:0016301,GO:0035556
comp155157_c2	GO:0005886,GO:0009055,GO:0009507,GO:0009534,GO:0009941,GO:0015035,GO:0045454
comp155159_c0	GO:0005524,GO:0005886,GO:0016021,GO:0042626,GO:0055085
comp155162_c0	GO:0005737,GO:0009507,GO:0009534,GO:0009570,GO:0010311,GO:0016165,GO:0016702,GO:0031408,GO:0034440,GO:0046872,GO:0048364,GO:1900366,GO:1990136
comp155163_c1	GO:0001676,GO:0003723,GO:0004467,GO:0005524,GO:0005777,GO:0006397,GO:0006631,GO:0009507,GO:0009651,GO:0010087,GO:0010193,GO:0010305,GO:0010588,GO:0046872,GO:0048366,GO:1900865
comp155165_c0	GO:0004674,GO:0005524,GO:0005886,GO:0016021
comp155167_c1	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155167_c2	GO:0003676,GO:0003964,GO:0004190,GO:0004519,GO:0008270,GO:0015074
comp155168_c0	GO:0000287,GO:0004012,GO:0005524,GO:0005789,GO:0005886,GO:0016020,GO:0016021,GO:0045332
comp155169_c0	GO:0005524,GO:0005829,GO:0031625,GO:0061630
comp155170_c2	GO:0005506,GO:0005783,GO:0006952,GO:0009718,GO:0016020,GO:0016709,GO:0020037,GO:0033772,GO:0044550,GO:0047082
comp155172_c2	GO:0000166,GO:0003677,GO:0003914,GO:0006281,GO:0009411
comp155173_c0	GO:0002244,GO:0005737,GO:0008021
comp155174_c0	GO:0009063,GO:0009234,GO:0016021,GO:0030976,GO:0031969,GO:0042372,GO:0042550,GO:0046872,GO:0070204,GO:0070205
comp155175_c0	GO:0016021
comp155180_c4	GO:0004674,GO:0005524,GO:0005886,GO:0010075,GO:0016021,GO:0030154,GO:0033612,GO:0043621,GO:0048229,GO:0048437
